Id,Source,Translation,Comment,Modified
JWK-Everon-MontignacFactory,Montignac Factory,Montignac Factory,,03 Aug 2025 17:21:43 +0200
JWK-Everon-MontignacFarm,Montignac Farm,Montignac 농장,,03 Aug 2025 17:21:43 +0200
JWK-Everon-PowerPlant,Power Plant,발전소,,03 Aug 2025 17:21:43 +0200
JWK-Everon-Quarry,Quarry,채석장,,03 Aug 2025 17:21:43 +0200
JWK-Everon-ReginaSawmill,Regina Sawmill,레지나 제재소,,03 Aug 2025 17:21:43 +0200
JWK-Everon-TrainingGrounds,Training Grounds,훈련장,,03 Aug 2025 17:21:43 +0200
JWK-Everon-VDAlmaraFactory,VD Almara Factory,VD Almara Factory,,03 Aug 2025 17:21:43 +0200
JWK-FM-Appearance-Intro,Appearance reflects how your character is perceived by others and depends on all worn attire and held items. Wearing any piece of military clothing will cause your character to be identified as a <b>combatant</b>. This means enemies will shoot on sight and mark you as wanted — the same applies to openly carrying any type of weapon.,외관은 당신의 캐릭터가 다른 사람들이 어떻게 인식되는지를 반영하며 모든 착용 된 복장과 고정 항목에 따라 다릅니다. 군용 의류를 착용하면 캐릭터가 <b> 전투원으로 식별됩니다. 이것은 적들이 시야에서 촬영하고 원하는 것으로 표시한다는 것을 의미합니다. 같은 것은 모든 종류의 무기를 공개적으로 운반하는 데 적용됩니다.,,03 Aug 2025 17:21:43 +0200
JWK-FM-Appearance-Settings,"Depending on your difficulty settings, you may see a status icon denoting whether your character is perceived as a combatant.<br/><br/>As the base game does not contain any civilian backpacks, the general purpose military ones are not treated as military equipment.<br/><br/>The absence of a shirt, pants, or boots will cause your character to attract enemy attention. After all, someone running around in only their underwear is bound to look suspicious.","난이도 설정에 따라 캐릭터가 전투원으로 인식되는지를 나타내는 상태 아이콘을 볼 수 있습니다. <br/> <br/> 기본 게임에는 민간 배낭이 포함되어 있지 않기 때문에 범용 군용은 군사 장비로 취급되지 않습니다. <br/> <br/> 셔츠, 팬츠 또는 부츠가 적의주의를 끌게됩니다. 결국, 속옷만으로 돌아 다니는 사람은 의심스러워 보일 것입니다.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Armories-Intro,"Armories allow to purchase weapons and ammunitions using resources stored at the base.<br/><br/>Different types of armories can be built, depending on the operating base type:<br/><br/>- <b>Allied armory</b> is available at <b>military bases</b> and offers weapons and ammunitions of your supporting faction.<br/><br/>- <b>Field armory</b> is available at <b>FOBs</b> and offers weapons and ammunitions of the player faction.",Armories는 기지에 저장된 자원을 사용하여 무기와 탄약을 구입할 수 있습니다. <br/> <br/> 운영 기지 유형에 따라 다양한 유형의 군대를 건설 할 수 있습니다. <b> fobs </b>에서 플레이어 파벌의 무기와 탄약을 제공합니다.,,03 Aug 2025 17:21:43 +0200
JWK-FM-Battles-Intro,"Battles occur when control over a certain point of interest is contested. When a battle is won, the contesting faction takes control. Refer to the specific location description to learn how to provoke a battle. Only one battle can be active at any given moment and it's progress cannot be saved. If the game is closed during a battle, the battle will need to be started from the beginning. Battles length and intensity depend on the number of players online, campaign progress, location significance and threat level.<br/><br/>Once a battle begins, everyone will see a notification. Progress bar will appear at the top of the screen, accompanied by the location name. Battle location will be also marked on the map, denoting the <b>contested area</b> by a stripe pattern.","전투는 특정 관심 지점을 통제 할 때 발생합니다. 전투가 이기면 경쟁 파벌이 통제됩니다. 전투를 자극하는 방법을 배우려면 특정 위치 설명을 참조하십시오. 주어진 순간에 하나의 전투 만 활성화 될 수 있으며 진전을 저장할 수 없습니다. 전투 중에 게임이 문을 닫으면 처음부터 전투를 시작해야합니다. 전투 길이와 강도는 온라인 플레이어 수, 캠페인 진행, 위치 중요성 및 위협 수준에 따라 다릅니다. <br/> <br/> 전투가 시작되면 모든 사람이 알림을 볼 수 있습니다. 위치 이름과 함께 진행 막대가 화면 상단에 나타납니다. 전투 위치는 또한지도에 표시되어 <b> 경쟁 지역 </b>를 스트라이프 패턴으로 나타냅니다.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Battles-Phases,"Each battle consists of two phases:<br/><br/>- <b>deployment phase</b>: the enemy is still deploying onto the battlefield. The progress bar is yellow and represents how much of their forces are already fielded. Once the bar completes, the battle will transition into domination phase.<br/><br/>- <b>domination phase</b>: the sides fight for control. The progress bar is green and represents resistance control over the location. The control will increase every few moments if there are more <b>freedom fighters</b> in the <b>contested area</b> than enemies in the near vicinity.<br/><br/>If there are no <b>freedom fighters</b> in the contested area, the resistance will begin to rapidly lose control. In this case, the progress bar will turn red. Once the bar fills, the battle will be lost.","각 전투는 두 단계로 구성됩니다 : <br/> <br/>- <b> 배치 단계 </b> : 적은 여전히 전장에 배치되고 있습니다. 진행률 막대는 노란색이며 이미 얼마나 많은 세력이 쌓여 있는지를 나타냅니다. 막대가 완료되면 전투는 지배 단계로 전환됩니다. <br/> <br/>- <b> 지배 단계 </b> : 측면은 통제를 위해 싸 웁니다. 진행률 막대는 녹색이며 위치에 대한 저항 제어를 나타냅니다. 근처의 적들보다 <b> 경쟁 지역 </b>에 더 많은 <b> 자유 전투기 </b>가 있다면 통제는 몇 분마다 증가 할 것입니다. <br/> <br/> <b> 자유 전투기가 없다면, 저항은 빠르게 통제력을 잃기 시작합니다. 이 경우 진행률 표시 줄이 빨간색으로 변합니다. 바가 채워지면 전투가 사라집니다.",,03 Aug 2025 17:21:43 +0200
JWK-FM-BeingWanted-Heat,"<b>Heat level</b> is a measure of how much your character is wanted by the enemy. Once it drops to 0, you will be no longer wanted. Heat decreases over time as long as you stay out of sight of enemy troops. Your current heat level is represented by the fill level of the wanted status icon in the HUD. The time required to fully lose maximum heat depends on your difficulty settings.<br/><br/>If your character dies, the heat level and wanted state does not transfer to your new character.",<b> 열 수준 </b>는 적들이 당신의 성격이 얼마나 원하는지에 대한 척도입니다. 0으로 떨어지면 더 이상 원하지 않을 것입니다. 적군을 보지 못하면 시간이 지남에 따라 열이 감소합니다. 현재 열 레벨은 HUD에서 원하는 상태 아이콘의 채우기 레벨로 표시됩니다. 최대 열을 완전히 잃는 데 필요한 시간은 난이도 설정에 따라 다릅니다. <br/> <br/> 캐릭터가 죽으면 열 수준과 원하는 상태는 새로운 캐릭터로 전달되지 않습니다.,,03 Aug 2025 17:21:43 +0200
JWK-FM-BeingWanted-Intro,"Various activities may cause your character to become <b>wanted</b>. This means your character is actively hunted by enemy forces and will be shot on sight, even if you appear as a civilian. Being wanted has also many negative side effects, such as:<br/><br/>- civilian shops will not serve you<br/>- resistance representatives may not want to talk to you<br/>- public transport becomes unavailable<br/>- resting becomes unavailable<br/><br/>...and more.",다양한 활동으로 인해 캐릭터가 <b> want </b>가 될 수 있습니다. 이것은 당신의 성격이 적군에 의해 적극적으로 사냥을 받고 민간인으로 나타나더라도 눈에 띄게 될 것임을 의미합니다. 원하는 것은 다음과 같은 많은 부작용이 있습니다. <br/> <br/>- 민간 상점은 당신에게 서비스를 제공하지 않을 것입니다.,,03 Aug 2025 17:21:43 +0200
JWK-FM-Category-FreedomFighters,Freedom Fighters,자유 전투기,,03 Aug 2025 17:21:43 +0200
JWK-FM-Category-Gameplay,Gameplay,게임 플레이,,03 Aug 2025 17:21:43 +0200
JWK-FM-Category-General,General,일반적인,,03 Aug 2025 17:21:43 +0200
JWK-FM-Category-HeartsAndMinds,Hearts and minds,마음과 생각,,03 Aug 2025 17:21:43 +0200
JWK-FM-Category-Introduction,Introduction,소개,,03 Aug 2025 17:21:43 +0200
JWK-FM-Category-Locations,Locations,위치,,03 Aug 2025 17:21:43 +0200
JWK-FM-Category-OperatingBases,Operating bases,운영 기지,,03 Aug 2025 17:21:43 +0200
JWK-FM-Category-Resistance,Resistance,저항,,03 Aug 2025 17:21:43 +0200
JWK-FM-Category-World,World,세계,,03 Aug 2025 17:21:43 +0200
JWK-FM-CharacterStatus-Combatant,"Visible if your character is considered a <b>combatant</b>. This is caused by carrying weapons, using military vehicles and wearing military attire. Or wearing no attire at all.",당신의 캐릭터가 <b> 전투원으로 간주되는 경우 눈에.니다. 이것은 무기를 들고 군용 차량을 사용하고 군용 복장을 착용함으로써 발생합니다. 또는 복장을 전혀 착용하지 않습니다.,,03 Aug 2025 17:21:43 +0200
JWK-FM-CharacterStatus-Heat,"Visible if your character is <b>wanted</b>. Its fill level represents how much <b>heat</b> your character has, which reduces over time as you remain hidden.","캐릭터가 <b> 원하는 경우 눈에 띄게. 채우기 레벨은 캐릭터가 얼마나 많은 열 </b>가 가지고 있는지를 나타내며, 이는 숨겨져있을 때 시간이 지남에 따라 줄어 듭니다.",,03 Aug 2025 17:21:43 +0200
JWK-FM-CharacterStatus-IllegalZone,Visible if your character is within an <b>illegal area</b>.,캐릭터가 불법 지역 내에있는 경우 눈에 띄는 경우 </b>.,,03 Aug 2025 17:21:43 +0200
JWK-FM-CharacterStatus-Intro,"<b>Character status</b> is indicated by various icons shown on the HUD in the right-upper corner of the screen. Depending on your <b>difficulty settings</b>, some of the indicators listed below may not be displayed in your game.",<b> 문자 상태 </b>는 화면의 오른쪽 상반기에있는 HUD에 표시된 다양한 아이콘으로 표시됩니다. <b> 난이도 설정 </b>에 따라 아래 나열된 표시기 중 일부는 게임에 표시되지 않을 수 있습니다.,,03 Aug 2025 17:21:43 +0200
JWK-FM-CharacterStatus-Seen,"Visible when your character is within enemy sight. Pulling out weapons, acting suspiciously or committing crimes is not the best idea.",당신의 캐릭터가 적의 시야에있을 때 볼 수 있습니다. 무기를 꺼내거나 의심스럽게 행동하거나 범죄를 저지르는 것이 가장 좋은 아이디어는 아닙니다.,,03 Aug 2025 17:21:43 +0200
JWK-FM-CharacterStatus-SeenDetected,"Visible if your character has been detected as a threat and is within enemy sight. If you are at a distance, concealed or in the dark, it will take longer for the enemies to recognize you. When this happens, the icon will gradually fill up, giving you a brief chance to hide.",당신의 캐릭터가 위협으로 감지되어 적의 시력 내에있는 경우에 눈에.니다. 당신이 멀리 있거나 숨겨져 있거나 어둠 속에 있다면 적들이 당신을 인식하는 데 시간이 더 걸립니다. 이런 일이 발생하면 아이콘이 점차 채워져 숨길 수있는 짧은 기회가 제공됩니다.,,03 Aug 2025 17:21:43 +0200
JWK-FM-CharacterStatus-Undercover,"Visible if your character is <b>undercover</b>, which means it's impersonating an enemy soldier.","당신의 캐릭터가 <b> Undercover </b>라면 보입니다. 즉, 적의 군인을 가장합니다.",,03 Aug 2025 17:21:43 +0200
JWK-FM-CiviliansOverview-GameProgress,"Population support is required indirectly to finish the campaign. Without it, you won't be able to control all required points of interest. It counts towards the progress, so you need to convince every single person to reach 100%.",캠페인을 마치려면 간접적으로 인구 지원이 필요합니다. 그것 없이는 필요한 모든 관심 지점을 제어 할 수 없습니다. 그것은 진행 상황에 따라 중요하므로 모든 사람이 100%에 도달하도록 설득해야합니다.,,03 Aug 2025 17:21:43 +0200
JWK-FM-CiviliansOverview-Income,Each supporter will donate a small amount of money to the resistance every day. The funds are then split equally and sent to all present <b>freedom fighters</b> automatically.,각 지지자는 매일 저항에 적은 금액의 돈을 기부합니다. 그런 다음 자금은 똑같이 분할되어 모든 현재의 <b> Freedom Fighters </b>에게 자동으로 보내집니다.,,03 Aug 2025 17:21:43 +0200
JWK-FM-CiviliansOverview-Intro,"Civilian population is a key element in your revolution. After all, it is their freedom you are fighting for. Just incidentally they also happen to fuel your efforts with money and manpower. Each civilian may have one of the following stances regarding revolution:<br/><br/>- <b>supporting</b>: friendly to the resistance members and disapproving of the occupier.<br/><br/>- <b>neutral</b>: no stance, the initial state for most of the population. They don't really care about the revolution or the occupier forces. They can be turned into supporters, given enough reasons to.<br/><br/>- <b>hostile</b>: actively against the revolution and supporting the occupier. They cannot be turned into supporters, but given enough time they may become neutral.<br/><br/>Population moods will change in reaction to your actions. While civilians are rather tolerant to acts of war and inconveniences caused by combat against the occupier, any wrongdoings towards them will turn them hostile very quickly. Keep in mind your supporters may become hostile just as well, negating your hard-earned friendliness.<br/><br/>You can inspect general population stats in the campaign progress menu. To check local trends, inspect selected town on the map. Population composition is represented by a progress bar, with color-coded segments proportional to the popularity of relevant stance.","민간인 인구는 혁명의 핵심 요소입니다. 결국, 당신이 싸우는 것은 그들의 자유입니다. 우연히 그들은 돈과 인력으로 당신의 노력을 불러 일으키는 것입니다. 각 민간인은 혁명에 관한 다음의 입장 중 하나를 가질 수 있습니다. 그들은 실제로 혁명이나 점유자 세력에 대해 신경 쓰지 않습니다. 그들은 충분한 이유가 주어지면서 지지자로 바뀔 수있다. 그들은 지지자로 바뀔 수 없지만 충분한 시간이 주어지면 중립이 될 수 있습니다. <br/> <br/> 인구 분위기는 당신의 행동에 대한 반응이 바뀔 것입니다. 민간인은 점유자와의 전투로 인한 전쟁 행위와 불편함에 다소 관대하지만, 그들에 대한 모든 잘못은 그들을 매우 빨리 적대적으로 바꿀 것입니다. 지지자들은 당신의 힘든 친근감을 부정하여 적대적이 될 수 있습니다. <br/> <br/> 캠페인 진행 메뉴에서 일반 인구 통계를 검사 할 수 있습니다. 현지 트렌드를 확인하려면지도에서 선택된 도시를 검사하십시오. 모집단 구성은 관련 자세의 인기에 비례하는 색상 구분 세그먼트를 가진 진행률 막대로 표시됩니다.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Commanding-Intro,"You can command a squad using the vanilla commanding system. You subordinates are persistent and in multiplayer sessions enter and exit the game with you. If your character dies, your squad will become detached. Any player, including you, can take command over a detached fighter by approaching them and using an action. Therefore you can regain command, if you return to your former squad with a new character quickly enough. A detached squad will disappear if there is no one nearby for a certain time.",바닐라 지휘 시스템을 사용하여 분대를 지휘 할 수 있습니다. 부하 직원은 영구적이며 멀티 플레이어 세션에서 게임에 들어가서 나가십시오. 캐릭터가 죽으면 분대가 분리됩니다. 당신을 포함한 모든 플레이어는 그들에게 접근하고 행동을 사용하여 분리 된 전투기를 지휘 할 수 있습니다. 그러므로 당신은 새로운 캐릭터로 전 분대로 돌아 오면 명령을 되 찾을 수 있습니다. 일정 시간 동안 근처에 아무도 없으면 분리 된 분대가 사라집니다.,,03 Aug 2025 17:21:43 +0200
JWK-FM-Construction-Building,"Buildable structures cost resources, which are taken from the location storage. <b>Right now raised structures cannot be moved or removed.</b> Structures belong to the resistance in general and are not linked to the specific person constructing them.",빌드 가능한 구조는 위치 저장소에서 가져온 리소스 비용입니다. <b> 현재 제기 구조는 이동하거나 제거 할 수 없습니다. </b> 구조는 일반적으로 저항에 속하며 특정 사람과 연결되어 있지 않습니다.,,03 Aug 2025 17:21:43 +0200
JWK-FM-Construction-Intro,"Construction includes placement of various items in the world and building structures. Both these actions are available via <color rgba='226,168,79,255'><action name=""JWK_MainMenu""/></color> <b>radial menu</b>, but will only appear if your character is equipped with an <b>entrenching tool</b>. Moreover, construction is only possible at <b>operating bases</b> controlled by the resistance.","건축에는 세계의 다양한 품목 배치 및 건축 구조가 포함됩니다. 이 두 가지 작업은 <Color RGBA = '226,168,79,255'> <Action Name = ""JWK_MainMenu""/> </color> <b> 방사형 메뉴 </b>를 통해 사용할 수 있지만 캐릭터에 <b> 엔트리 잉 도구 </b>가 장착되어있는 경우에만 나타납니다. 더욱이, 건설은 저항에 의해 제어되는 <b> 운영 기지에서만 가능하다.",,03 Aug 2025 17:21:43 +0200
JWK-FM-Construction-Placement,"Placeable objects are smaller props that are paid for in money by the placing person. If an item can be owned, it will be automatically linked to the person placing it (for example: item storages). <b>Right now placed items cannot be moved or removed.</b>",장소 가능한 물건은 배치 사람이 돈으로 지불하는 작은 소품입니다. 품목을 소유 할 수있는 경우 항목을 소유 한 사람 (예 : 품목 저장)에 자동으로 연결됩니다. <b> 지금 배치 된 품목은 이동하거나 제거 할 수 없습니다. </b>,,03 Aug 2025 17:21:43 +0200
